Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10910176,9559682,2824,0,406016,698251264,612000384
1,10919434,9509956,2822,0,405192,698843776,608817792
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10904032,9475420,2796,0,425416,697858048,606605824
1,10816222,9444158,2828,0,386368,692238208,604607104
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10819822,9474486,2774,0,412640,692468608,606544640
1,10751168,9431780,2836,0,401350,688074752,603815424
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
