Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,1147892,60,0,0,148,73465088,3840
1,1040550,945890,284,0,41094,66595200,60555136
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,2508,840,0,0,428,160512,53760
1,1029612,938368,276,0,40826,65895168,60073216
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,90,88,0,0,1532,5760,5632
1,1040200,944356,278,0,39566,66572800,60456576
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,90,132,2,0,1664,5760,8576
1,1022438,937636,282,0,39286,65436032,60026752
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,94,96,0,0,1172,6016,6144
1,1039816,944404,280,0,40060,66548224,60459776
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,68,76,0,0,1578,4352,4864
1,1030408,948726,272,0,39246,65946112,60735872
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,2522,744,10,0,328,161408,48256
1,1030968,947260,280,0,40476,65981952,60642560
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,134,118,0,0,1182,8576,7552
1,1026470,946464,282,0,39894,65694080,60591744
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,92,98,0,0,484,5888,6272
1,1035904,951304,280,0,40028,66297856,60901376
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,102,112,10,0,1932,6528,7808
1,1025034,945544,282,0,39028,65602176,60532864
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,104,130,0,0,1442,6656,8320
1,1036398,947850,280,0,38914,66329472,60680320
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,2792,822,0,0,2596,178688,52608
1,1038974,943732,280,0,38668,66494336,60416768
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,142,290,0,0,2732,9088,18560
1,1024644,938830,270,0,38358,65577216,60102400
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,272,276,0,0,2718,17408,17664
1,1032906,945572,282,0,37942,66105984,60534656
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,132,222,0,0,2388,8448,14208
1,1022840,945360,280,0,38098,65461760,60520960
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,82,102,0,0,2522,5248,6528
1,1021424,947510,282,0,38624,65371136,60658688
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,2386,776,0,0,2472,152704,49664
1,1028746,948994,282,0,38398,65839744,60753664
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,100,116,0,0,2452,6400,7424
1,1027938,936116,282,0,38694,65788032,59929472
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,1531838,60,8,0,2430,98037632,4352
1,1039424,946252,280,0,38642,66523136,60578048
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,86,72,0,0,2432,5504,4608
1,1035166,942482,282,0,38256,66250624,60336896
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,82,110,0,0,2440,5248,7040
1,1031496,943330,278,0,38444,66015744,60390912
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,2394,722,0,0,2360,153216,46208
1,1033530,947034,278,0,37912,66145920,60627968
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,492,100,0,0,2412,31488,6400
1,1033220,947280,280,0,38276,66126080,60643840
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,86,108,0,0,2416,5504,6912
1,1021070,941258,276,0,38186,65348480,60258176
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,76,74,0,0,2432,4864,4736
1,1027708,947810,278,0,37934,65773312,60677632
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,96,82,0,0,2436,6144,5248
1,1025276,944796,280,0,38280,65617664,60484864
