0,16439756,15306512,4598,0,632170,1052144384,979911040
1,0,0,0,0,26434,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16848022,15360188,4576,0,637644,1078273408,983344896
1,0,0,0,0,24644,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16590864,15244894,4444,0,635000,1061815296,975957632
1,0,0,0,0,22748,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16791208,15363034,4506,0,621500,1074637312,983522560
1,0,0,0,0,36964,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16725240,15290976,4470,0,621634,1070415360,978908544
1,0,0,0,0,36998,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16787896,15429008,4532,0,619708,1074425344,987746560
1,0,0,0,0,36866,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16811902,15251672,4610,0,624478,1075961728,976402048
1,0,0,0,0,37124,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16564244,15365090,4540,0,621404,1060111616,983656320
1,0,0,0,0,36986,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16830246,15373930,4424,0,645182,1077135744,984214656
1,0,0,0,0,13164,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16689502,15280610,4350,0,631790,1068128128,978237440
1,0,0,0,0,26226,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16511520,15270322,4566,0,628296,1056737280,977592832
1,0,0,0,0,32888,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16826438,15327644,11022,0,620874,1076892032,981674624
1,0,0,0,0,49738,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16610636,15301244,4558,0,624140,1063080704,979571328
1,0,0,0,0,37126,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16824330,15261006,4598,0,621200,1076757120,976998656
1,0,0,0,0,36968,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16427938,15302772,23402,0,626018,1051388032,980875136
1,0,0,0,0,70626,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16751890,15369246,4494,0,634392,1072120960,983919360
1,0,0,0,0,22480,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16792324,15310900,4508,0,635940,1074708736,980186112
1,0,0,0,0,25254,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16398194,15298286,4542,0,632882,1049484416,979380992
1,0,0,0,0,26082,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
