Time,S0Read,S0Write,S1Read,S1Write
01:28:36,2963.59,2518.39,91.89,91.77
01:28:38,2994.48,2545.02,93.07,92.03
01:28:40,2969.72,2533.88,90.47,90.80
01:28:42,2935.96,2510.32,92.20,92.14
01:28:44,2975.27,2536.99,91.61,91.57
01:28:46,2965.17,2526.94,92.49,92.46
01:28:48,3002.60,2545.64,91.49,90.92
01:28:50,3158.97,2524.02,94.08,94.86
01:28:52,2991.67,2543.85,91.98,91.68
01:28:54,3417.05,2561.37,105.67,106.13
01:28:56,2930.45,2507.84,90.42,91.17
01:28:58,2967.84,2531.14,100.31,96.48
01:29:00,2954.44,2516.78,94.68,93.72
01:29:02,2979.85,2535.31,94.98,92.76
01:29:04,2970.93,2515.04,88.75,87.15
01:29:06,2944.10,2498.85,82.27,80.96
01:29:08,2963.96,2510.25,85.53,83.47
01:29:10,2939.32,2505.06,98.97,91.86
01:29:12,2984.84,2541.98,93.75,93.14
01:29:14,2967.91,2521.97,94.78,94.76
01:29:16,2974.75,2527.17,93.00,92.68
01:29:18,2990.32,2540.61,94.24,94.01
01:29:20,3087.70,2547.59,95.84,96.97
01:29:22,3282.29,2541.93,109.28,108.64
01:29:24,2952.25,2519.35,93.79,93.20
01:29:26,3037.46,2552.76,95.04,95.29
01:29:28,3838.82,2584.69,121.76,128.97
01:29:30,2971.00,2525.90,96.48,95.31
01:29:32,2953.00,2498.13,87.86,84.66
01:29:34,2937.58,2495.28,84.22,82.09
01:29:36,2959.82,2509.02,83.45,81.55
01:29:38,2941.35,2487.33,86.37,82.01
01:29:40,2956.00,2503.00,85.28,82.52
01:29:42,2962.59,2505.21,85.62,83.53
01:29:44,2932.75,2487.93,84.55,83.10
01:29:46,2965.10,2511.96,84.45,83.07
01:29:48,2934.38,2501.00,88.63,87.96
01:29:50,2980.45,2530.01,91.00,91.38
01:29:52,2970.51,2524.45,93.05,93.20
01:29:54,3429.32,2567.86,113.17,116.68
01:29:56,2998.12,2547.46,92.02,92.68
01:29:58,2948.23,2514.89,100.29,98.06
01:30:00,3425.07,2573.61,107.34,111.58
01:30:02,3441.14,2551.96,112.23,115.66
01:30:04,2982.06,2529.01,95.21,94.74
01:30:06,2961.62,2519.27,93.16,93.37
01:30:08,2969.23,2528.75,95.63,93.65
01:30:10,2989.32,2537.85,103.78,97.17
01:30:12,2994.55,2536.12,123.49,116.34
01:30:14,2978.54,2534.17,92.66,93.10
01:30:16,2971.54,2534.11,92.06,93.61
01:30:18,2943.17,2517.11,102.52,99.66
01:30:20,2977.52,2529.13,95.69,95.36
01:30:22,2924.42,2490.85,92.19,87.38
01:30:24,2980.21,2515.23,83.99,82.40
01:30:26,2935.73,2493.21,83.57,82.81
01:30:28,3215.99,2554.54,94.22,94.48
01:30:30,2991.39,2538.52,92.34,93.34
01:30:32,3005.23,2521.88,96.37,95.79
01:30:34,3357.30,2546.48,87.78,84.48
01:30:36,2948.67,2518.43,92.62,93.96
01:30:38,2996.55,2544.40,98.05,96.64
01:30:40,2943.02,2506.48,95.71,96.15
01:30:42,2993.92,2544.19,100.36,100.99
01:30:44,2962.34,2527.04,99.98,102.97
01:30:46,2951.68,2511.73,97.83,99.94
01:30:48,2990.10,2538.71,98.00,99.83
01:30:50,2979.26,2528.75,98.32,101.49
01:30:52,2958.17,2509.87,98.16,101.23
01:30:54,2983.60,2533.08,105.86,106.63
01:30:56,2931.14,2507.62,97.09,100.90
01:30:58,2997.23,2539.96,100.35,102.54
01:31:00,3131.48,2498.42,98.38,98.37
01:31:02,2989.84,2525.88,88.84,85.74
01:31:04,3353.05,2499.87,84.14,81.94
01:31:06,2902.80,2449.49,75.57,70.79
01:31:08,2975.01,2516.28,87.70,84.34
01:31:10,2920.07,2482.72,94.89,87.03
01:31:12,2985.06,2528.20,89.77,86.47
01:31:14,2921.88,2494.56,97.40,99.18
01:31:16,3010.98,2550.11,97.88,100.54
01:31:18,2965.30,2519.36,97.89,100.38
01:31:20,2950.83,2508.05,95.29,98.57
01:31:22,2988.31,2539.27,109.77,109.99
01:31:24,2963.70,2526.22,98.41,100.52
01:31:26,2945.75,2511.87,96.89,98.91
01:31:28,2966.23,2522.93,98.31,99.55
01:31:30,3167.88,2529.79,103.06,105.48
01:31:32,3003.02,2546.02,100.25,102.48
01:31:34,2940.86,2501.22,96.90,98.64
01:31:36,3435.62,2572.84,103.58,107.77
01:31:38,2964.65,2526.50,101.67,103.20
01:31:40,2934.14,2499.62,97.78,99.84
01:31:42,2990.50,2535.86,99.91,100.80
01:31:44,2932.96,2499.60,99.39,101.87
01:31:46,3018.53,2553.24,96.34,99.46
01:31:48,2918.63,2490.10,96.21,97.83
01:31:50,3028.17,2567.48,98.78,100.82
01:31:52,2954.93,2517.63,97.32,99.26
01:31:54,2954.23,2517.01,103.71,102.92
01:31:56,2990.28,2540.96,98.17,101.02
01:31:58,2960.40,2516.05,99.22,100.77
01:32:00,2975.14,2531.34,100.32,102.03
01:32:02,3164.11,2526.32,104.57,107.57
01:32:04,2975.22,2532.06,97.20,98.84
01:32:06,3428.39,2575.49,101.04,104.53
01:32:08,2929.14,2504.86,95.94,94.80
01:32:10,3033.20,2575.42,101.18,94.56
01:32:12,2964.70,2525.13,94.37,92.65
01:32:14,2967.10,2524.37,92.72,91.96
01:32:16,2996.79,2548.92,91.74,91.45
01:32:18,2935.99,2514.87,94.90,93.53
01:32:20,3011.79,2557.66,98.91,96.91
01:32:22,2693.17,2304.58,98.10,97.33
01:32:24,1985.04,1806.50,78.00,78.57
01:32:26,1207.80,1171.10,64.37,65.96
01:32:28,609.01,584.40,51.99,52.76
01:32:30,14.14,14.29,16.02,16.09
01:32:32,173.28,20.44,16.30,16.67
01:32:34,14.56,14.54,16.32,16.51
01:32:36,13.82,13.73,14.79,15.42
01:32:38,277.05,24.40,17.73,18.01
01:32:40,14.16,14.49,15.62,16.26
01:32:42,14.61,14.52,16.52,16.65
01:32:44,13.97,13.99,15.38,15.56
01:32:46,13.67,13.88,15.10,15.77
01:32:48,14.58,15.02,17.05,16.45
01:32:50,13.78,14.06,15.56,16.43
01:32:52,14.45,14.08,15.48,15.95
01:32:54,20.62,19.47,19.83,18.72
01:32:56,13.93,14.18,15.56,16.29
01:32:58,13.81,13.90,15.59,16.12
01:33:00,14.00,14.53,17.64,16.80
01:33:02,14.49,14.19,15.27,15.86
01:33:04,13.76,13.84,15.03,15.44
01:33:06,13.44,13.58,14.60,15.23
01:33:08,13.82,13.96,15.26,15.94
01:33:10,13.51,15.58,24.01,17.98
01:33:12,14.31,13.88,15.31,15.95
01:33:14,14.08,14.15,15.86,16.47
01:33:16,14.07,13.94,15.53,15.86
01:33:18,13.77,14.00,15.59,16.40
01:33:20,13.39,13.52,14.78,15.41
01:33:22,15.00,14.11,15.37,15.92
01:33:24,14.41,14.31,15.99,16.57
01:33:27,13.39,13.53,14.71,15.39
01:33:29,23.80,20.50,36.21,31.62
01:33:31,14.42,14.12,16.70,17.33
01:33:33,13.96,13.55,20.91,18.92
